,Annual average(鈩?,Annual mean of daily maximum(鈩?,Annual mean of daily minimum(鈩?,Sampling month average(鈩?,Sampling moment(鈩?,Annual(mm),Sampling month(mm),GDP per capita (dollars),City population,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,BOD-Removal rate,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,COD-Removal rate,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,NH4-Removal rate,TN:(mg/l):Inf,TN:Aeration tank inf,TN-Removal rate,TP:(mg/l):Inf,TP:Aeration tank inf,TP-Removal rate,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Unclassified,Burkholderiales,Chitinophagales,Others,Rickettsiales,Bacteroidales,Chlamydiales,Sphingobacteriales,Bdellovibrionales,Polyangiales,Rhizobiales,Oscillospirales,Anaerolineales,0319-6G20,Pseudomonadales,Gemmatales,Cytophagales,Babeliales,Pirellulales,Flavobacteriales,SBR1031,Pedosphaerales,Xanthomonadales,Phycisphaerales,Haliangiales,Saccharimonadales,Omnitrophales,Candidatus Nomurabacteria,Lachnospirales,Myxococcales,Woesearchaeales,Microtrichales,Christensenellales,Caldilineales,Micavibrionales,Peptostreptococcales-Tissierellales,Spirochaetales,Oligoflexales,Candidatus Magasanikbacteria,Chloroplast,Nitrospirales,Legionellales,Bacteriovoracales,Sphingomonadales,Planctomycetales,metagenome,Absconditabacteriales (SR1),WCHB1-41,Paracaedibacterales,Candidatus Kaiserbacteria,Micrococcales,Verrucomicrobiales,Campylobacterales,Gammaproteobacteria Incertae Sedis,Opitutales,Solirubrobacterales,Rhodobacterales,Gemmatimonadales,Candidatus Moranbacteria,Fimbriimonadales,Rhodospirillales,Enterobacterales,Diplorickettsiales,Candidatus Woesebacteria,Caulobacterales,Candidatus Peregrinibacteria,mle1-27,RF39,Desulfovibrionales,Acetobacterales,Clostridiales,Chloroflexales,Erysipelotrichales,Methylococcales,Coxiellales,Leptospirales,RBG-13-54-9,Ardenticatenales,Blastocatellales,44524,Vicinamibacterales,Competibacterales,Kapabacteriales,Isosphaerales,Lactobacillales,Chthoniobacterales,Ignavibacteriales,Gaiellales,Candidatus Pacebacteria,Veillonellales-Selenomonadales,Bryobacterales,Desulfobacterales,Corynebacteriales,Hydrogenedentiales,mle1-8,Silvanigrellales,Blfdi19,Fibrobacterales,Tepidisphaerales,Candidatus Peribacteria,Thermoanaerobaculales,Cyanobacteriales,Candidatus Shapirobacteria,PB19,Holosporales,Propionibacteriales,Thermomicrobiales,Candidatus Campbellbacteria,Nannocystales,Chromatiales,SJA-15,Steroidobacterales,Holophagales,Kryptoniales,SJA-28,Synergistales,JGI 0000069-P22,Cloacimonadales,Frankiales,Sumerlaeales,Coriobacteriales,Candidatus Kerfeldbacteria,Fusobacteriales,Acidobacteriales,Candidatus Falkowbacteria,Desulfobulbales,Clostridia UCG-014,Defluviicoccales,Thiotrichales,Victivallales,IMCC26256,S-70,Gastranaerophilales,Tistrellales,Azospirillales,Subgroup 7,Candidatus Collierbacteria,Candidatus Zambryskibacteria,Bacillales,Deinococcales,Syntrophobacterales,Candidatus Amesbacteria,Obscuribacterales,MSBL9,MVP-88,Candidatus Azambacteria,Run-SP154,Candidatus Uhrbacteria,wastewater metagenome,Subgroup 17,Pla1 lineage,Geobacterales,Candidatus Vogelbacteria,Myxococcales bacterium enrichment culture clone 11380,Actinomycetales,44216,Paenibacillales,CCM11a,Vampirovibrionales,Syntrophales,PeM15,Syntrophorhabdales,Bradymonadales,Solibacterales,Methylacidiphilales,UASB-TL25,Calditrichales,Reyranellales,Dongiales,Chthonomonadales,Candidatus Yanofskybacteria
724,13,29,-16,25,10.65714,1151,73,33818,307025.8442,15520.18831,24,12,12,348,174,222.9448,0.990517241,863,431.5,444.2271,36.23311,26.8,20.95466,0.925373134,42.18083,40.2121,10.25516,4.7,5.0762,0.974468085,0.1050774,3300,2,7.1,25.2,1285.803279,197.4546,2.67578125,20.15625,39.7890625,0.77734375,0.4453125,1.7265625,0.12890625,1.234375,0.48046875,2.1484375,0.66796875,0.0390625,0.640625,0.125,1.91015625,0.078125,1.3984375,0.09375,0.203125,1.265625,1.3671875,1.06640625,1.16796875,0.28125,4.12890625,0.09375,0.0078125,0.078125,0.02734375,0.52734375,0.00390625,0.1484375,0.03125,0.34375,0.09765625,0.02734375,0.12890625,0.0234375,0.03515625,0.08984375,0.21484375,0.015625,0.10546875,0.69921875,0.18359375,0.05859375,0.0546875,0.03515625,0.01171875,0.00390625,0.93359375,1.5859375,0.1796875,0.04296875,0.64453125,0,0.1796875,0.26953125,0.4375,0.01953125,0.03515625,0.421875,0.0234375,0.05078125,0.56640625,0.0703125,1.06640625,0,0.046875,0.06640625,0.02734375,0.0078125,0.00390625,0.078125,0.0390625,0.14453125,0.140625,0.015625,0.25390625,0.17578125,0.171875,0.4609375,0.44921875,0,0.1484375,0,0.24609375,0.01171875,0.00390625,0.0546875,0.1015625,0.00390625,0.15625,0.01171875,0,0,0,0.31640625,0.00390625,0.00390625,0.01953125,0,0.0078125,0.1328125,0.00390625,0.03515625,0,0,0.546875,0,0,0.0625,0.20703125,0.08984375,0.05078125,0.00390625,0,0,0.015625,0.02734375,0,0,0.08203125,0,0.00390625,0.1171875,0,0.55859375,0.015625,0,0.015625,0,0.01171875,0,0.234375,0.0859375,0.0078125,0.00390625,0,0.0078125,0,0,0.17578125,0,0.17578125,0.02734375,0.00390625,0.00390625,0.0078125,0.0546875,0.00390625,0.015625,0.00390625,0.00390625,0.01171875,0.0859375,0,0,0.03125,0,0.21875,0,0.0078125,0.00390625,0.0078125,0.03515625,0,0.0078125,0.05078125,0,0
725,13,29,-16,25,10.65714,1151,73,33818,307025.8442,15520.18831,24,12,12,348,174,222.9448,0.990517241,863,431.5,444.2271,36.23311,26.8,20.95466,0.925373134,42.18083,40.2121,10.25516,4.7,5.0762,0.974468085,0.1050774,3300,2,7.1,25.2,1285.803279,197.4546,2.65234375,22.0625,37.30859375,0.82421875,0.51171875,1.453125,0.14453125,1.31640625,0.34765625,1.875,0.7265625,0.046875,0.69921875,0.13671875,1.73828125,0.08984375,1.1484375,0.0703125,0.2734375,1.1875,1.18359375,1.23046875,1.08984375,0.2890625,3.57421875,0.0703125,0.01171875,0.140625,0.0234375,0.6328125,0.01171875,0.16796875,0.02734375,0.5078125,0.08203125,0.03515625,0.15234375,0.01953125,0.046875,0.1015625,0.37890625,0.0078125,0.09375,0.80859375,0.23046875,0.1015625,0.07421875,0.015625,0.00390625,0.01171875,1.54296875,1.5,0.11328125,0.04296875,0.6171875,0.01953125,0.28515625,0.23828125,0.3515625,0.02734375,0.03515625,0.2890625,0.05078125,0.04296875,0.578125,0.0703125,1.02734375,0.00390625,0.05859375,0.109375,0.01953125,0.00390625,0.0078125,0.0859375,0.015625,0.19140625,0.16015625,0.0234375,0.24609375,0.15234375,0.1796875,0.671875,0.3515625,0.00390625,0.15234375,0.0234375,0.30859375,0.0078125,0.0078125,0.0546875,0.1328125,0,0.140625,0.03125,0,0.00390625,0,0.2890625,0.0078125,0,0.0234375,0.01171875,0.015625,0.1015625,0.0078125,0.0703125,0,0,0.3984375,0,0.01171875,0.0859375,0.2421875,0.078125,0.05078125,0,0,0,0.05078125,0.02734375,0,0,0.04296875,0,0,0.140625,0.00390625,1.04296875,0.03515625,0,0,0,0.015625,0.01171875,0.17578125,0.0859375,0.0234375,0,0,0.01171875,0,0,0.17578125,0,0.16796875,0.04296875,0.00390625,0,0.00390625,0.0390625,0.0078125,0.0078125,0,0.0078125,0.05078125,0.17578125,0,0,0.02734375,0.00390625,0.40625,0,0.01171875,0,0.01171875,0.0546875,0,0.00390625,0.015625,0,0
726,13,29,-16,25,10.65714,1151,73,33818,307025.8442,15520.18831,24,12,12,348,174,222.9448,0.990517241,863,431.5,444.2271,36.23311,26.8,20.95466,0.925373134,42.18083,40.2121,10.25516,4.7,5.0762,0.974468085,0.1050774,3300,2,7.1,25.2,1285.803279,197.4546,2.6875,20.5859375,40.68359375,0.9296875,0.40234375,1.54296875,0.10546875,1.37890625,0.44921875,2.01171875,0.66796875,0.02734375,0.625,0.13671875,1.53125,0.07421875,1.1875,0.11328125,0.27734375,1.23828125,1.44921875,1.1953125,1.1640625,0.3203125,3.9140625,0.09765625,0,0.05078125,0.01171875,0.546875,0.00390625,0.1171875,0.0234375,0.265625,0.10546875,0.01953125,0.10546875,0.02734375,0.0390625,0.08984375,0.33203125,0.00390625,0.08203125,0.984375,0.26953125,0.06640625,0.09765625,0.01953125,0.03125,0,0.7421875,1.52734375,0.125,0.0703125,0.51171875,0.00390625,0.1796875,0.2109375,0.49609375,0.02734375,0.0234375,0.2265625,0.00390625,0.05078125,0.53515625,0.07421875,0.96484375,0,0.078125,0.0546875,0.01171875,0.02734375,0.00390625,0.07421875,0.0390625,0.2265625,0.15234375,0.015625,0.34765625,0.20703125,0.13671875,0.3125,0.3671875,0.0078125,0.09765625,0.0078125,0.328125,0.01171875,0.01171875,0.0859375,0.06640625,0,0.078125,0.02734375,0,0.00390625,0,0.28125,0.0078125,0.015625,0.015625,0.00390625,0.0234375,0.06640625,0.01171875,0.0234375,0.00390625,0.00390625,0.48828125,0,0.00390625,0.1171875,0.23828125,0.0859375,0.03515625,0,0,0,0.01171875,0.01171875,0.00390625,0,0.01171875,0,0,0.1015625,0,0.46875,0.03125,0.00390625,0.00390625,0,0.0234375,0,0.16796875,0.07421875,0.01953125,0.01171875,0,0.0078125,0,0,0.2421875,0.00390625,0.1875,0.01171875,0,0,0,0.10546875,0.0078125,0.00390625,0,0.0078125,0.01953125,0.08203125,0,0,0.0390625,0,0.16796875,0,0.01953125,0.0078125,0,0.0234375,0,0.015625,0.03125,0,0
727,14,29,-16,26,10.65714,1145,75,33818,307025.8442,7570.823568,8,5,14.62,253,158.125,222.9448,6.525154,337,210.625,444.2271,36.23311,23.4,20.95466,2.475801,33.6,40.2121,10.25516,6.274391,5.0762,1.360973,0,2800,1.5,7.3,23.402141,1285.803279,197.4546,3.19140625,22.375,33.125,1.12890625,0.8046875,0.25390625,0.10546875,1.625,0.328125,0.890625,1.8359375,0.09765625,0.0703125,0.13671875,2.57421875,0.453125,2.5390625,0.03125,0.40234375,2.0234375,0.81640625,0.80859375,1.4375,0.47265625,2.125,0.14453125,0.0625,0.0859375,0.1015625,0.640625,0.01171875,0.3359375,0.046875,0.2734375,0.0078125,0.18359375,0.01953125,0.0234375,0.0390625,0.0078125,3.92578125,0.01171875,0.0546875,0.3828125,0.28515625,0.1875,0.328125,0,0.12890625,0.0078125,0.77734375,0.390625,0.90234375,0.2109375,0.24609375,0.01171875,0.1875,0.15625,0.015625,0.9609375,0.0390625,0.38671875,0.05078125,0.00390625,0.41796875,0.01171875,0.5078125,0,0.03125,0.03125,0.09375,0.2109375,0.0390625,0.0859375,0.05859375,1.0390625,0.6796875,0.00390625,0.4296875,0.625,0.1171875,0.0390625,0.3515625,0.01953125,0.203125,0.00390625,0,0.01171875,0.015625,0.03125,0.0390625,0.01171875,0.12890625,0.01171875,0.00390625,0.01171875,0.0390625,0.50390625,0.02734375,0,0.0234375,0.0078125,0,0.15625,0.0078125,0,0.015625,0.0078125,0.09375,0,0,0.07421875,0.015625,0.015625,0.48046875,0.0078125,0.00390625,0,0.03125,0,0.0078125,0,0.12109375,0.00390625,0,0.07421875,0,0.0390625,0.0625,0,0,0,0,0,0.02734375,0.015625,0.01171875,0.0078125,0,0,0.00390625,0.01171875,0.4609375,0,0.12109375,0.00390625,0,0,0.03125,0.03125,0,0.0078125,0,0.0078125,0.1796875,0.57421875,0,0,0,0,0.046875,0,0.046875,0.0078125,0,0,0,0.01171875,0.015625,0,0
728,14,29,-16,26,10.65714,1145,75,33818,307025.8442,7570.823568,8,5,14.62,253,158.125,222.9448,6.525154,337,210.625,444.2271,36.23311,23.4,20.95466,2.475801,33.6,40.2121,10.25516,6.274391,5.0762,1.360973,0,2800,1.5,7.3,23.402141,1285.803279,197.4546,3.12890625,23.91796875,32.0234375,1.13671875,0.546875,0.203125,0.15625,1.50390625,0.31640625,1.03125,1.9921875,0.05078125,0.12890625,0.10546875,1.83203125,0.3984375,2.0625,0.0390625,0.3515625,2.01171875,0.9375,0.76953125,1.4296875,0.4453125,2.3046875,0.1484375,0.06640625,0.10546875,0.12109375,0.58984375,0.00390625,0.359375,0.02734375,0.32421875,0.015625,0.16015625,0.0078125,0.01171875,0.01171875,0.015625,4.54296875,0.0078125,0.03515625,0.4453125,0.37890625,0.16796875,0.28125,0.00390625,0.11328125,0.0078125,0.94140625,0.3515625,0.671875,0.21484375,0.23828125,0.03515625,0.2265625,0.203125,0.01171875,0.84765625,0.02734375,0.35546875,0.0390625,0.00390625,0.48828125,0.01953125,0.6328125,0,0.0390625,0.05859375,0.1171875,0.203125,0.05859375,0.0546875,0.08203125,0.88671875,0.7421875,0,0.4140625,0.640625,0.1875,0.0546875,0.24609375,0.015625,0.1953125,0.0078125,0.01171875,0.0234375,0.01171875,0.0234375,0.07421875,0.0078125,0.15234375,0.00390625,0.00390625,0,0.03515625,0.48046875,0.01953125,0,0.0234375,0.015625,0.00390625,0.1953125,0.01953125,0,0.015625,0.00390625,0.13671875,0,0,0.140625,0.0078125,0,0.42578125,0.0078125,0,0,0.02734375,0,0.00390625,0,0.1328125,0,0,0.06640625,0,0.0625,0.0390625,0,0,0,0,0,0.03125,0.02734375,0.00390625,0.00390625,0,0,0,0,0.3515625,0,0.08203125,0.0078125,0,0,0.0234375,0.078125,0,0.0078125,0,0,0.1875,0.8046875,0,0,0,0,0.03515625,0,0.05078125,0,0,0,0,0.03125,0.0078125,0,0
729,14,29,-16,26,10.65714,1145,75,33818,307025.8442,7570.823568,8,5,14.62,253,158.125,222.9448,6.525154,337,210.625,444.2271,36.23311,23.4,20.95466,2.475801,33.6,40.2121,10.25516,6.274391,5.0762,1.360973,0,2800,1.5,7.3,23.402141,1285.803279,197.4546,3.15234375,23.18359375,35.90625,0.90625,0.65234375,0.34765625,0.1015625,1.78515625,0.33984375,1.21484375,1.77734375,0.0703125,0.08984375,0.1484375,2.22265625,0.28125,2.30078125,0.03125,0.2734375,2.20703125,0.7578125,0.76953125,1.63671875,0.50390625,2.80078125,0.18359375,0.08984375,0.1015625,0.06640625,0.67578125,0.00390625,0.1640625,0.0546875,0.13671875,0.01953125,0.0625,0.01953125,0.0078125,0.0546875,0.01171875,1.33203125,0.00390625,0.03125,0.3828125,0.203125,0.15625,0.3203125,0.00390625,0.10546875,0.03125,0.44921875,0.40234375,0.9296875,0.1796875,0.28515625,0.00390625,0.1171875,0.28515625,0.01171875,0.6640625,0.03125,0.4296875,0.04296875,0,0.47265625,0.01953125,0.84765625,0.0078125,0.03515625,0.0546875,0.03515625,0.20703125,0.02734375,0.0859375,0.0390625,1.1796875,0.73046875,0,0.45703125,0.640625,0.1484375,0.03125,0.39453125,0.00390625,0.12109375,0.0078125,0.00390625,0.0234375,0.01953125,0.03125,0.05078125,0.0078125,0.05859375,0.01171875,0.0078125,0.01171875,0.03515625,0.40625,0.01171875,0,0.01953125,0,0.00390625,0.20703125,0.0078125,0.00390625,0.0078125,0,0.14453125,0,0.00390625,0.125,0.015625,0.00390625,0.3359375,0.00390625,0,0,0.015625,0,0.0078125,0,0.13671875,0,0,0.046875,0,0.00390625,0.02734375,0,0,0,0,0,0.01953125,0.00390625,0,0.0078125,0,0,0,0.0078125,0.4609375,0,0.125,0.00390625,0,0,0.01953125,0.05078125,0.00390625,0.0078125,0,0.01171875,0.03125,0.26953125,0,0,0,0,0.0234375,0,0.06640625,0.00390625,0,0,0,0.00390625,0.015625,0,0
730,25,28,21,26,10.65714,1093,51,59007,993693,2460.51766,19.23245,9.718041,10,250,130.6165099,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,1572,1.35,6.65,29,1285.803279,197.4546,6.3046875,37.921875,13.61328125,0.79296875,0.6328125,0.98828125,1.34375,1.84375,0.62890625,1.59765625,1.1953125,0.11328125,0.23046875,0.23828125,3.59375,0.140625,0.8125,0.38671875,0.22265625,1.32421875,1.56640625,0.6640625,0.40625,0.5234375,1.703125,0.88671875,0.10546875,0.265625,0.06640625,0.40234375,0.05078125,1.1953125,0.02734375,0.58203125,1.12890625,0.10546875,0.16796875,0.00390625,0.01171875,0.02734375,0.96875,0,0.22265625,0.5234375,0.14453125,0.25390625,0.43359375,0.01171875,0.03125,0.046875,0.0703125,0.45703125,0.33984375,0.140625,0.4296875,0.54296875,0.24609375,0.21484375,0.51953125,0.10546875,0.1796875,0.4765625,0,0.03515625,0.14453125,0.04296875,0.328125,0,0.07421875,0.1484375,0.02734375,1.0859375,0.046875,0.25390625,0,1.22265625,0.078125,0.25390625,0.1953125,0.2109375,0.109375,0.203125,0.1953125,0.0234375,0.10546875,0.0234375,0.01953125,0.0234375,0.01953125,0.046875,0.07421875,0.00390625,0.1328125,0.0859375,0.09375,0.00390625,0.02734375,0.03515625,0.0078125,0.0078125,0.0625,0.00390625,0,0.203125,0,0.1875,0.02734375,0.078125,0.16015625,0,0,0.22265625,0.34375,0.015625,0.0625,0.0078125,0.0078125,0,0,0.03125,0.00390625,0,0.078125,0,0,0.04296875,0.0078125,0,0.30859375,0.00390625,0,0,0,0.00390625,0.17578125,0.04296875,0.015625,0.01953125,0,0,0,0,0.16796875,0,0.8046875,0.00390625,0.33203125,0.01171875,0.04296875,0,0.015625,0.015625,0.00390625,0.00390625,0.02734375,0.10546875,0,0,0.015625,0,0.34375,0.00390625,0.01953125,0,0,0.37890625,0,0.0078125,0.01171875,0,0
731,25,28,21,26,10.65714,1093,51,59007,993693,2460.51766,19.23245,9.718041,10,250,130.6165099,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,1572,1.35,6.65,29,1285.803279,197.4546,5.98046875,40.82421875,14.390625,0.72265625,0.44921875,0.93359375,1.14453125,1.78125,0.6328125,1.50390625,0.95703125,0.125,0.15234375,0.203125,4.02734375,0.1640625,0.8046875,0.390625,0.15234375,1.3203125,1.3046875,0.6015625,0.4375,0.5234375,1.64453125,0.8671875,0.078125,0.2578125,0.08203125,0.32421875,0.0390625,0.9609375,0.01171875,0.3359375,1.12890625,0.0859375,0.12890625,0.01171875,0.01171875,0.015625,0.828125,0,0.2109375,0.4453125,0.09375,0.2578125,0.37109375,0.0078125,0.02734375,0.01953125,0.03515625,0.41015625,0.390625,0.16796875,0.54296875,0.37890625,0.26171875,0.1640625,0.51953125,0.08203125,0.10546875,0.40234375,0.00390625,0.03515625,0.109375,0.0625,0.3203125,0.01171875,0.05859375,0.09765625,0.046875,1.0390625,0.015625,0.1953125,0,1.12890625,0.09375,0.24609375,0.19921875,0.21484375,0.0859375,0.171875,0.125,0.0078125,0.08203125,0.0078125,0.0390625,0.02734375,0.0078125,0.02734375,0.1328125,0.01171875,0.08984375,0.11328125,0.0546875,0.00390625,0.02734375,0.0390625,0.01171875,0.01171875,0.06640625,0.01953125,0,0.203125,0,0.1171875,0.015625,0.0859375,0.12890625,0,0.00390625,0.21484375,0.2734375,0.03125,0.1015625,0,0.0078125,0.00390625,0.00390625,0.03515625,0,0,0.05859375,0,0.00390625,0.01953125,0.00390625,0,0.1796875,0.01171875,0,0.00390625,0,0,0.15625,0.05859375,0.0234375,0.02734375,0,0,0,0,0.1640625,0,0.703125,0,0.25390625,0.00390625,0.03515625,0.0078125,0.0078125,0.015625,0,0,0.01171875,0.05859375,0,0,0.0390625,0,0.26953125,0,0.01953125,0.00390625,0,0.328125,0,0.00390625,0.0234375,0,0
732,25,28,21,26,10.65714,1093,51,59007,993693,2460.51766,19.23245,9.718041,10,250,130.6165099,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,1572,1.35,6.65,29,1285.803279,197.4546,6.1484375,37.671875,14.1484375,0.7890625,0.59375,0.99609375,1.06640625,1.96875,0.65625,1.640625,0.98828125,0.11328125,0.15625,0.22265625,4.44921875,0.1328125,0.91015625,0.30859375,0.15625,1.4765625,1.453125,0.6328125,0.44921875,0.53515625,1.46484375,0.92578125,0.078125,0.23046875,0.10546875,0.359375,0.04296875,1.26953125,0.0234375,0.4375,1.21484375,0.11328125,0.140625,0.01953125,0.0234375,0.0390625,0.78515625,0,0.19140625,0.5703125,0.078125,0.29296875,0.37109375,0.0078125,0.03515625,0.015625,0.04296875,0.49609375,0.4765625,0.15625,0.5234375,0.4921875,0.26171875,0.17578125,0.47265625,0.04296875,0.15234375,0.4140625,0.0078125,0.015625,0.14453125,0.0546875,0.3828125,0,0.06640625,0.1484375,0.05078125,1.01953125,0.03125,0.2265625,0,1.203125,0.11328125,0.23828125,0.21484375,0.296875,0.06640625,0.234375,0.234375,0.015625,0.08984375,0.01171875,0.03515625,0.0234375,0.0078125,0.03515625,0.16015625,0.01171875,0.0703125,0.15234375,0.05078125,0.00390625,0.04296875,0.03515625,0.00390625,0.01171875,0.0546875,0.02734375,0,0.140625,0.00390625,0.171875,0.01171875,0.0859375,0.125,0.00390625,0.00390625,0.2109375,0.34765625,0.00390625,0.0546875,0.00390625,0.00390625,0.015625,0,0.03125,0.01953125,0,0.09375,0,0,0.04296875,0.0078125,0.00390625,0.24609375,0,0,0,0.00390625,0,0.1796875,0.06640625,0.0234375,0.0078125,0,0,0.00390625,0,0.25390625,0,0.6796875,0,0.26171875,0.00390625,0.0390625,0.00390625,0.01171875,0.03125,0.00390625,0,0.02734375,0.07421875,0,0,0.0078125,0.01171875,0.328125,0,0.015625,0.00390625,0,0.48828125,0.00390625,0.0078125,0.01953125,0.00390625,0
733,22,30,17,24,10.65714,1118,57,59007,993693,1589.872949,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,2010,2.9,5.9,23.402141,1285.803279,197.4546,5.9296875,21.31640625,15.15234375,1.4453125,3.453125,0.453125,1.1796875,2.4140625,0.52734375,2.3828125,1.58984375,0.10546875,0.35546875,0.50390625,2.4921875,0.29296875,4.14453125,0.19140625,0.34375,0.83984375,1.08984375,0.8125,1.51171875,1.2734375,4.91015625,0.03515625,0.02734375,0.00390625,0.05859375,0.53515625,0.03125,0.25,0.0390625,0.171875,0.12109375,0.078125,0.15625,0.125,0.0078125,0.02734375,0.83984375,0.015625,0.15234375,0.23828125,0.140625,0.13671875,0.140625,0.015625,0.04296875,0.0078125,0.0390625,0.109375,0.35546875,0.34375,0.40234375,0.2109375,0.078125,0.515625,0.0546875,0.109375,0.02734375,0.515625,0.3046875,0.0078125,0.484375,0.00390625,0.44140625,0.00390625,0.06640625,0.16015625,0.03125,0.2578125,0.03515625,0.0390625,0.23828125,1.13671875,0.12109375,0.10546875,0.36328125,1.51171875,0.14453125,3.61328125,0.50390625,0.05859375,0.06640625,0.05859375,0.01171875,0.00390625,0,0.01953125,0.0546875,0.00390625,0.19921875,0.03125,0.04296875,0.0859375,0.04296875,0.65625,0.0390625,0,0.03515625,0.0078125,0,0.03515625,0.04296875,0.09765625,0.0703125,0,2.34765625,0,0,0.3828125,0.0703125,0.04296875,0.0234375,0.0078125,0.01171875,0,0.015625,0.046875,0.00390625,0,0.03125,0,0,0.0234375,0.00390625,1.25,0.0625,0.00390625,0.03515625,0.0703125,0.00390625,0.375,0.29296875,0.015625,0.01171875,0.03515625,0.00390625,0,0,0,0.34765625,0,0.109375,0.0078125,0,0,0.01953125,0.2421875,0.015625,0.0078125,0,0.01171875,0,0.05078125,0,0,0.03515625,0,0.07421875,0.00390625,0.02734375,0,0.09765625,0.00390625,0,0.546875,1.11328125,0,0.00390625
734,22,30,17,24,10.65714,1118,57,59007,993693,1589.872949,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,2010,2.9,5.9,23.402141,1285.803279,197.4546,5.66015625,20.2109375,13.09375,1.62109375,2.96484375,0.35546875,1.203125,2.015625,0.5390625,1.9453125,2.265625,0.07421875,0.3984375,0.58203125,1.97265625,0.640625,3.73828125,0.1328125,0.52734375,0.68359375,1.25,0.8125,1.35546875,1.2890625,3.96484375,0.0625,0.0390625,0.01171875,0.08203125,0.4921875,0.046875,0.5390625,0.03125,0.328125,0.1328125,0.32421875,0.14453125,0.1796875,0,0.02734375,2.46484375,0.03515625,0.10546875,0.17578125,0.2578125,0.09765625,0.08984375,0.0390625,0.05078125,0.00390625,0.07421875,0.171875,0.2109375,0.4375,0.37890625,0.26171875,0.16796875,0.41796875,0.01953125,0.08984375,0.03125,0.40625,0.1953125,0.00390625,0.5,0.00390625,0.35546875,0.00390625,0.03515625,0.15234375,0.14453125,0.42578125,0.0859375,0.07421875,0.203125,1.05078125,0.22265625,0.078125,0.3828125,1.37890625,0.16796875,3.37109375,0.453125,0.10546875,0.08984375,0.0546875,0.015625,0.0078125,0,0.0234375,0.015625,0.01171875,0.59375,0.05859375,0.05078125,0.0703125,0.06640625,0.5859375,0.05078125,0.00390625,0.01171875,0.01171875,0,0.04296875,0.0625,0.34375,0.140625,0,1.59375,0,0.0078125,0.38671875,0.04296875,0.0078125,0.05078125,0.01953125,0.00390625,0,0.03515625,0.04296875,0.01171875,0,0.02734375,0,0.00390625,0.01953125,0,3.921875,0.0390625,0.00390625,0.04296875,0.05078125,0.0078125,1.10546875,0.20703125,0.0078125,0.015625,0.0234375,0.02734375,0.00390625,0,0,0.29296875,0,0.09375,0,0,0,0.00390625,0.23046875,0.00390625,0.00390625,0.00390625,0.0234375,0.0390625,0.10546875,0,0,0.03125,0.01171875,0.37890625,0.00390625,0.01953125,0.00390625,0.0546875,0,0,0.578125,0.97265625,0,0
